,surface,best_of,Round,player_hand,player_ht,player_age,player_rank,opponent_hand,opponent_ht,opponent_age,opponent_rank,log_rank_difference,T,Y
362686,Hard,3,2,R,188.0,18.5,653.0,R,183.0,27.9,500.0,0.38515489688434457,1,1
362700,Carpet,3,2,R,190.0,30.5,756.0,R,185.0,21.9,236.0,1.6795993748592304,0,0
362729,Grass,5,3,R,190.0,20.8,92.0,R,188.0,24.7,21.0,2.1312445332782524,1,1
362742,Carpet,3,1,R,183.0,25.8,147.0,L,188.0,33.0,91.0,0.6918777046376681,0,0
362744,Carpet,3,1,R,185.0,20.7,47.0,R,185.0,29.2,39.0,0.2691866328153889,0,1
362770,Clay,3,1,R,183.0,18.7,753.0,L,180.0,26.4,112.0,2.7491511326143243,0,0
362772,Grass,3,1,R,180.0,25.1,181.0,R,188.0,26.2,133.0,0.4445634515820158,0,1
362821,Carpet,3,2,R,180.0,19.0,260.0,L,175.0,25.6,254.0,0.03368312625628889,0,0
362823,Clay,3,2,R,180.0,28.1,239.0,R,185.0,22.2,332.0,-0.4741726233661767,0,0
362827,Hard,3,2,R,185.0,21.6,170.0,R,188.0,23.3,243.0,-0.5154215674680795,1,0
362845,Clay,3,1,R,196.0,24.7,131.0,R,183.0,30.0,232.0,-0.8245579935901217,1,0
362859,Hard,3,1,R,188.0,29.1,354.0,R,180.0,27.4,145.0,1.2876964600680623,1,1
362873,Carpet,3,5,R,178.0,24.8,38.0,R,178.0,21.9,140.0,-1.8813555035013811,0,0
362879,Grass,5,3,R,188.0,27.3,85.0,R,175.0,23.2,18.0,2.2394659346953896,0,1
362889,Clay,3,2,R,175.0,24.8,107.0,R,188.0,22.7,78.0,0.4560647675388978,0,1
362925,Carpet,3,2,R,185.0,26.0,442.0,R,185.0,26.3,254.0,0.7992178726192662,0,0
362960,Hard,3,3,R,188.0,30.5,3.0,R,188.0,28.0,65.0,-4.437405312307298,1,0
362967,Carpet,3,2,R,196.0,21.7,111.0,R,180.0,17.6,137.0,-0.30361621661042015,1,0
362969,Carpet,3,1,R,175.0,27.6,72.0,R,180.0,24.6,30.0,1.2630344058337934,0,1
362975,Hard,3,2,L,175.0,27.0,254.0,R,178.0,25.6,168.0,0.5963672639934048,0,1
362977,Hard,3,2,R,185.0,20.6,192.0,R,180.0,23.3,511.0,-1.4122169802164652,0,0
362985,Clay,3,1,R,190.0,28.2,146.0,R,183.0,26.8,209.0,-0.5175345732008649,1,1
362993,Clay,3,1,L,185.0,33.6,152.0,R,178.0,33.7,279.0,-0.8761937983856019,0,0
362995,Clay,3,1,R,196.0,28.2,160.0,R,188.0,26.9,153.0,0.06454025219471049,1,1
363003,Clay,3,7,R,183.0,22.8,116.0,R,175.0,32.8,138.0,-0.25054346165059727,1,1
363058,Grass,3,2,R,188.0,24.3,238.0,R,185.0,24.4,252.0,-0.08246216019197306,1,0
363105,Grass,5,3,L,201.0,25.4,29.0,R,178.0,25.1,86.0,-1.568283759574526,1,1
363137,Hard,3,2,R,190.0,31.4,227.0,L,193.0,23.3,99.0,1.1971918672113055,0,0
363191,Hard,3,2,L,180.0,22.8,105.0,R,180.0,22.2,55.0,0.9328858041414625,0,0
363198,Carpet,3,2,R,178.0,27.5,66.0,R,193.0,22.0,80.0,-0.27753397552890924,0,0
363218,Clay,3,1,R,173.0,29.0,355.0,R,178.0,24.2,212.0,0.7437547598288461,0,0
363230,Hard,3,1,R,180.0,24.9,153.0,R,178.0,30.5,162.0,-0.08246216019197217,1,1
363248,Clay,3,3,R,188.0,28.4,178.0,R,185.0,28.3,261.0,-0.5521725656034873,1,1
363272,Clay,3,3,R,188.0,22.7,78.0,R,193.0,19.0,77.0,0.01861567816734766,0,1
363279,Carpet,3,3,R,185.0,24.5,165.0,L,175.0,25.6,254.0,-0.6223624725263495,0,0
363283,Hard,3,3,R,173.0,25.7,120.0,L,193.0,23.9,213.0,-0.8278190246173196,0,1
363303,Clay,3,1,L,188.0,27.4,317.0,R,180.0,28.7,155.0,1.03221462486517,1,0
363317,Hard,3,1,R,188.0,32.9,139.0,L,190.0,32.0,293.0,-1.0758157816987408,0,0
363402,Clay,3,3,R,191.0,26.3,294.0,R,185.0,31.2,321.0,-0.12675714228593904,0,0
363411,Carpet,5,2,R,183.0,22.7,13.0,R,188.0,26.2,12.0,0.1154772174199361,0,1
363416,Carpet,3,2,L,178.0,30.3,2.0,R,175.0,24.7,12.0,-2.584962500721156,1,1
363418,Grass,5,4,R,175.0,25.3,298.0,R,185.0,21.2,66.0,2.1747744011037087,0,1
363425,Clay,3,4,R,188.0,27.3,184.0,R,188.0,22.7,78.0,1.2381597371947644,1,0
363426,Clay,3,2,R,188.0,25.0,64.0,R,178.0,30.1,40.0,0.6780719051126374,0,1
363438,Hard,3,3,R,183.0,30.6,119.0,R,180.0,22.4,247.0,-1.0535494682767341,1,1
363447,Hard,3,3,L,193.0,27.0,502.0,R,196.0,25.1,417.0,0.26763998050610915,0,1
363456,Clay,3,1,L,198.0,24.8,289.0,R,193.0,21.8,97.0,1.5750128403135504,1,0
363466,Hard,3,4,R,180.0,19.9,172.0,L,188.0,27.4,270.0,-0.6505508423487338,1,1
363487,Carpet,5,3,L,178.0,24.6,1.0,R,188.0,26.2,12.0,-3.584962500721156,0,1
363496,Hard,5,3,R,173.0,25.5,18.0,R,201.0,29.2,50.0,-1.4739311883324122,1,0
363501,Clay,3,5,R,188.0,22.7,78.0,L,183.0,26.9,37.0,1.0759488532332986,1,0
363505,Hard,3,4,R,173.0,22.4,151.0,R,173.0,24.5,214.0,-0.503062247076068,1,1
363507,Clay,3,4,R,175.0,20.9,71.0,L,183.0,24.2,59.0,0.26710407014284065,0,0
363512,Hard,3,4,L,193.0,23.9,213.0,R,183.0,22.7,196.0,0.11999977611062995,0,1
363536,Hard,3,1,R,188.0,22.5,152.0,R,193.0,29.0,179.0,-0.23588826382067118,1,1
363541,Clay,3,2,R,185.0,24.9,835.0,R,185.0,33.1,732.0,0.18993254907737267,0,0
363566,Hard,5,2,R,193.0,25.3,37.0,R,180.0,21.5,25.0,0.5655971758542258,1,1
363570,Grass,5,5,R,188.0,26.8,1.0,R,180.0,25.5,19.0,-4.247927513443585,1,1
363573,Hard,3,4,R,178.0,19.4,70.0,L,185.0,24.8,92.0,-0.3942789391120467,1,0
363577,Carpet,3,1,R,196.0,23.8,13.0,R,193.0,28.3,999.0,-6.263901149651325,1,1
363619,Clay,3,4,R,185.0,21.5,319.0,R,185.0,30.8,387.0,-0.2787771423795409,1,1
363641,Grass,5,4,L,185.0,20.9,60.0,L,201.0,25.4,29.0,1.0489096004809468,0,0
363648,Hard,5,3,R,185.0,23.2,27.0,R,185.0,22.0,49.0,-0.8598223419517401,1,1
363652,Hard,3,1,R,188.0,22.4,57.0,R,183.0,24.4,24.0,1.2479275134435852,0,0
363653,Carpet,3,1,L,183.0,22.2,105.0,R,183.0,22.4,96.0,0.12928301694496636,0,0
363657,Hard,3,5,R,183.0,28.1,149.0,R,173.0,22.4,151.0,-0.019236218862917376,0,0
363660,Carpet,3,5,L,188.0,26.5,179.0,L,175.0,25.6,254.0,-0.5048689095079091,0,0
363666,Hard,3,5,R,208.0,24.4,148.0,R,183.0,30.6,119.0,0.3146356023210064,1,0
363680,Clay,3,1,R,190.0,31.1,217.0,R,180.0,30.4,226.0,-0.05862772997070831,0,1
363688,Hard,3,1,R,174.0,22.2,326.0,R,188.0,18.2,249.0,0.38872622216299657,0,0
363690,Clay,3,2,R,193.0,33.0,135.0,R,191.0,22.3,125.0,0.11103131238874386,1,0
363691,Clay,3,5,L,188.0,27.0,325.0,R,188.0,21.1,232.0,0.48631491278824424,1,0
363706,Clay,3,3,R,180.0,21.5,289.0,R,180.0,32.0,285.0,0.02010757344857339,0,0
363717,Grass,5,4,R,188.0,23.2,46.0,R,185.0,27.2,84.0,-0.8687554667217476,1,1
363724,Hard,5,3,L,180.0,21.2,15.0,L,180.0,27.4,146.0,-3.282933963271499,0,1
363731,Clay,3,3,R,180.0,23.4,9.0,L,183.0,28.9,50.0,-2.473931188332412,1,1
363736,Hard,3,1,R,185.0,25.8,172.0,L,180.0,34.6,89.0,0.9505313237357003,0,0
363748,Hard,3,1,R,185.0,25.7,288.0,R,180.0,30.1,89.0,1.6941915704759145,0,1
363766,Clay,3,2,R,188.0,23.3,166.0,R,178.0,31.3,533.0,-1.6829522914122519,0,1
363800,Hard,5,3,R,180.0,26.5,179.0,R,183.0,23.6,19.0,3.235888263820671,0,0
363806,Hard,3,1,L,190.0,26.7,512.0,R,185.0,26.8,376.0,0.4454111483223624,1,1
363810,Carpet,3,2,R,193.0,19.7,34.0,R,190.0,23.1,5.0,2.765534746362977,1,0
363814,Hard,3,1,R,183.0,23.7,279.0,R,196.0,20.8,305.0,-0.12854412062106135,0,0
363836,Clay,3,2,L,180.0,26.4,112.0,R,183.0,29.5,192.0,-0.7776075786635523,0,0
363838,Grass,3,2,L,190.0,25.8,145.0,L,180.0,29.8,210.0,-0.5343364276511879,1,0
363854,Hard,3,3,R,174.0,29.0,336.0,R,185.0,29.5,179.0,0.9085016455145034,0,0
363865,Hard,3,4,R,188.0,23.9,16.0,R,193.0,21.1,40.0,-1.3219280948873626,1,1
363868,Carpet,3,3,R,180.0,30.4,34.0,R,190.0,21.7,51.0,-0.5849625007211561,0,1
363874,Grass,5,6,R,183.0,21.6,24.0,R,188.0,26.8,1.0,4.584962500721156,1,0
363877,Hard,5,6,R,190.0,22.8,2.0,R,188.0,24.6,1.0,1.0,1,1
363892,Hard,3,2,R,183.0,22.3,239.0,R,185.0,24.8,301.0,-0.33275286877895294,0,1
363895,Hard,3,2,R,178.0,25.7,829.0,L,190.0,15.6,915.0,-0.1423996416756541,0,0
363896,Hard,3,1,R,185.0,24.3,99.0,R,183.0,22.9,307.0,-1.6327382252905691,0,1
363946,Hard,5,2,R,193.0,21.3,64.0,R,193.0,24.7,58.0,0.14201900487242813,0,0
363959,Clay,3,3,R,185.0,24.3,49.0,R,173.0,24.2,27.0,0.8598223419517401,0,0
363961,Clay,3,1,R,175.0,23.8,121.0,L,190.0,26.2,146.0,-0.27096132160542297,0,0
363981,Carpet,3,1,R,188.0,20.3,682.0,R,185.0,20.5,403.0,0.7589919004962056,0,1
363985,Clay,3,2,R,190.0,26.6,275.0,R,193.0,17.4,296.0,-0.10616555721692755,1,1
363987,Hard,3,2,R,188.0,19.1,921.0,R,178.0,23.6,304.0,1.5991298326477512,0,1
363988,Clay,3,2,R,185.0,31.3,175.0,R,185.0,21.0,365.0,-1.0605415419350503,0,0
363990,Grass,3,2,L,183.0,22.7,167.0,R,185.0,24.2,106.0,0.6557838379108532,0,0
363994,Clay,3,2,R,193.0,24.8,137.0,R,190.0,33.4,239.0,-0.8028347250202224,0,1
364017,Hard,3,5,R,188.0,23.9,16.0,R,190.0,23.6,28.0,-0.8073549220576037,0,1
364021,Grass,5,6,R,188.0,23.2,46.0,L,180.0,27.3,6.0,2.938599455335857,0,0
364044,Hard,3,2,R,178.0,27.7,215.0,R,193.0,20.1,230.0,-0.09729720135491426,0,0
364052,Hard,3,1,R,178.0,24.8,142.0,R,188.0,30.8,105.0,0.4355016018385598,1,0
364054,Clay,3,2,R,180.0,27.9,189.0,R,190.0,28.2,146.0,0.37241786534105525,0,0
364056,Clay,3,1,R,183.0,30.8,262.0,R,183.0,25.8,99.0,1.4040663814578407,1,1
364062,Clay,3,2,R,188.0,19.6,272.0,R,181.0,21.6,488.0,-0.8432744963125476,0,1
364066,Grass,3,2,R,180.0,31.2,201.0,R,188.0,27.2,121.0,0.7321884539043344,0,0
364080,Clay,3,3,R,183.0,23.3,400.0,R,180.0,28.7,216.0,0.888968687611257,1,0
364097,Carpet,5,1,L,178.0,26.6,2.0,R,183.0,23.0,25.0,-3.6438561897747244,0,1
364100,Carpet,5,1,R,185.0,23.6,5.0,R,193.0,28.3,33.0,-2.722466024471091,1,0
364108,Carpet,3,1,L,175.0,19.7,32.0,R,193.0,25.2,186.0,-2.539158811108031,1,0
364133,Hard,3,2,R,183.0,22.0,344.0,R,190.0,29.2,98.0,1.8115549105868896,1,1
364143,Hard,3,2,R,178.0,23.7,142.0,R,190.0,27.2,238.0,-0.7450706438032615,0,0
364148,Clay,3,4,R,191.0,22.9,305.0,R,185.0,18.6,634.0,-1.0556735976891591,1,1
364183,Carpet,3,1,L,190.0,24.7,97.0,R,175.0,25.3,42.0,1.2075954194083671,1,0
364194,Hard,3,1,R,180.0,24.8,363.0,R,185.0,31.1,243.0,0.5790132343899694,0,0
364249,Grass,5,4,R,193.0,31.7,72.0,R,185.0,25.9,12.0,2.584962500721156,0,0
364256,Hard,3,1,R,175.0,23.0,296.0,R,193.0,22.2,68.0,2.12199052437861,0,1
364260,Carpet,3,1,R,188.0,26.5,94.0,R,175.0,25.6,2.0,5.554588851677638,1,1
364265,Hard,3,1,R,188.0,28.5,128.0,R,185.0,21.8,130.0,-0.022367813028454364,1,0
364271,Hard,3,1,R,183.0,22.1,654.0,R,175.0,25.3,172.0,1.926882070795985,0,0
364277,Hard,3,1,L,190.0,25.7,136.0,L,203.0,34.9,111.0,0.2930469749002329,1,1
364278,Hard,3,2,R,175.0,18.2,1004.0,R,185.0,30.7,353.0,1.5080191806795913,0,0
364285,Clay,3,1,L,173.0,24.6,187.0,R,193.0,20.3,356.0,-0.9288389710787621,1,1
364297,Hard,3,4,R,185.0,35.0,125.0,R,190.0,29.2,265.0,-1.0840642647884753,0,0
364320,Carpet,3,2,R,183.0,30.6,5.0,R,175.0,42.3,12.0,-1.263034405833794,0,1
364323,Hard,5,2,L,173.0,24.4,62.0,R,193.0,20.2,13.0,2.2537565922457827,1,0
364333,Hard,3,2,R,180.0,23.6,71.0,R,175.0,27.9,26.0,1.4493074013635896,0,0
364337,Carpet,3,1,R,178.0,25.8,27.0,L,190.0,30.7,5.0,2.432959407276106,0,0
364345,Hard,3,1,R,188.0,27.7,326.0,R,185.0,27.4,228.0,0.5158381400663359,0,0
364368,Carpet,3,4,R,191.0,20.1,272.0,R,180.0,24.1,280.0,-0.04182017569462815,1,0
364369,Hard,3,2,L,183.0,24.4,109.0,R,194.0,24.9,217.0,-0.9933669076675535,0,1
364375,Hard,3,5,R,180.0,19.9,172.0,R,196.0,20.7,262.0,-0.6071582468353522,1,0
364405,Hard,5,4,R,188.0,22.2,21.0,R,190.0,21.1,4.0,2.3923174227787607,1,1
364409,Hard,3,2,L,180.0,28.2,85.0,R,185.0,20.5,83.0,0.0343515047907772,0,0
364421,Hard,3,2,R,185.0,27.4,228.0,R,180.0,24.5,322.0,-0.4980268639498764,0,0
364433,Clay,3,2,L,183.0,27.1,54.0,R,185.0,27.2,224.0,-2.0524674198941355,0,0
364439,Clay,3,3,R,185.0,25.3,282.0,R,181.0,21.6,488.0,-0.791185985164093,0,1
364447,Clay,3,4,R,180.0,21.3,103.0,R,193.0,24.8,137.0,-0.4115315557773078,0,0
364451,Hard,3,5,R,183.0,28.4,179.0,R,183.0,25.2,228.0,-0.3490742369004849,1,0
364455,Hard,3,1,R,188.0,25.6,174.0,R,183.0,21.0,187.0,-0.10395096403890847,0,1
364476,Grass,5,4,R,183.0,26.9,19.0,R,180.0,25.0,1.0,4.247927513443585,0,0
364479,Hard,5,4,R,185.0,26.6,85.0,R,201.0,29.2,50.0,0.7655347463629774,1,1
364484,Carpet,3,1,R,175.0,25.9,43.0,R,180.0,33.2,106.0,-1.3016556998611009,1,1
364488,Clay,3,1,R,170.0,26.9,334.0,R,178.0,25.6,155.0,1.1075798871998144,1,1
364495,Hard,3,1,R,183.0,26.6,96.0,L,180.0,37.1,240.0,-1.3219280948873626,1,1
364497,Hard,3,1,R,188.0,19.5,641.0,L,188.0,27.5,265.0,1.2743319971681792,1,1
364521,Clay,3,5,R,175.0,34.5,136.0,R,193.0,24.8,137.0,-0.01056924171018725,0,1
364556,Hard,3,1,L,188.0,22.5,92.0,R,190.0,26.6,106.0,-0.2043584985061857,0,0
364585,Clay,3,1,R,190.0,23.0,164.0,R,190.0,22.6,321.0,-0.9688774825042188,1,1
364620,Carpet,3,4,R,190.0,25.6,32.0,L,178.0,24.5,1.0,5.0,0,0
364627,Hard,3,1,R,193.0,20.5,84.0,L,183.0,21.8,173.0,-1.042310804857964,1,0
364629,Hard,3,1,R,183.0,30.4,441.0,R,185.0,26.7,76.0,2.536707332113936,1,0
364631,Carpet,3,1,R,180.0,22.6,73.0,L,190.0,22.4,68.0,0.1023617176296785,0,1
364642,Hard,3,2,R,183.0,22.0,167.0,R,185.0,31.1,243.0,-0.5411082111317294,0,1
364664,Grass,3,2,R,180.0,31.7,211.0,R,183.0,26.8,333.0,-0.6582791783640758,0,1
364700,Hard,5,4,R,183.0,21.4,14.0,L,180.0,29.9,11.0,0.34792330342030686,0,0
364701,Hard,3,1,R,183.0,22.8,48.0,R,175.0,25.6,87.0,-0.8579809951275719,1,1
364705,Carpet,3,1,R,188.0,29.6,22.0,R,185.0,27.9,72.0,-1.7104933828050148,0,1
364771,Grass,5,5,R,185.0,25.9,12.0,R,180.0,25.0,1.0,3.584962500721156,0,0
364774,Hard,5,4,R,188.0,28.8,2.0,R,175.0,23.2,26.0,-3.7004397181410926,1,1
364779,Carpet,3,2,R,196.0,23.8,13.0,R,183.0,22.4,96.0,-2.884522782580064,1,1
364784,Carpet,3,3,R,185.0,29.2,39.0,R,190.0,25.6,9.0,2.1154772174199366,0,1
364790,Hard,3,4,R,183.0,26.6,96.0,R,183.0,22.0,167.0,-0.7987417917528958,1,1
364800,Clay,3,3,R,178.0,25.4,106.0,R,178.0,31.6,139.0,-0.39102061816030886,0,1
364810,Clay,3,1,R,175.0,28.5,125.0,R,178.0,19.5,261.0,-1.062121711907798,1,0
364812,Grass,3,2,R,183.0,22.9,216.0,R,188.0,26.7,228.0,-0.07800251200127306,1,1
364818,Hard,3,4,R,193.0,22.5,170.0,L,178.0,28.5,270.0,-0.66742466091313,0,1
364845,Carpet,3,1,R,180.0,24.0,71.0,R,190.0,28.2,21.0,1.7574296967259215,0,1
364851,Hard,3,3,R,188.0,27.6,5.0,R,175.0,27.9,26.0,-2.3785116232537304,1,0
364855,Carpet,3,1,R,190.0,22.1,4.0,R,188.0,23.6,35.0,-3.1292830169449664,0,0
364871,Hard,3,1,R,173.0,24.5,107.0,R,183.0,20.9,207.0,-0.9520199710981787,0,1
364885,Grass,3,2,R,185.0,29.4,171.0,R,185.0,25.7,118.0,0.5352094655240567,0,1
364891,Hard,3,4,R,185.0,30.8,212.0,R,188.0,20.2,396.0,-0.9014361655164116,0,1
364897,Hard,3,1,R,183.0,25.4,198.0,R,183.0,25.5,109.0,0.8611722953026835,1,0
364918,Carpet,3,1,R,185.0,26.0,41.0,R,188.0,26.5,13.0,1.6571122864769916,0,0
364925,Hard,3,3,R,185.0,20.5,83.0,R,201.0,22.8,20.0,2.053111336459562,0,0
364930,Clay,3,2,R,180.0,22.6,253.0,R,175.0,20.2,113.0,1.1628146122791225,0,0
364931,Carpet,3,3,R,188.0,30.3,17.0,R,180.0,18.6,26.0,-0.6129768768907535,1,0
364932,Hard,3,2,R,178.0,22.8,157.0,L,180.0,27.5,374.0,-1.2522737109960103,0,0
364945,Hard,3,2,R,185.0,25.7,288.0,R,185.0,21.4,186.0,0.6307661903342812,0,1
364997,Hard,3,1,R,185.0,23.4,127.0,R,188.0,21.5,99.0,0.359328066692556,0,1
365006,Hard,3,2,R,185.0,20.8,142.0,R,188.0,26.0,143.0,-0.010124217273706826,0,1
365014,Hard,3,2,R,185.0,24.3,99.0,R,183.0,25.5,295.0,-1.5752145241695947,1,1
365019,Hard,3,3,R,173.0,26.3,271.0,R,188.0,29.0,318.0,-0.23073391393048404,1,0
365058,Carpet,3,3,R,178.0,34.4,82.0,R,178.0,17.2,141.0,-0.7819993477807099,0,0
365061,Carpet,3,1,R,178.0,20.2,68.0,R,188.0,30.8,71.0,-0.06228427825434313,1,1
365067,Hard,5,5,R,188.0,28.8,2.0,L,180.0,29.9,11.0,-2.4594316186372973,1,1
365073,Hard,3,2,R,185.0,27.0,177.0,R,175.0,24.6,568.0,-1.6821415694216837,1,0
365113,Hard,3,7,R,183.0,28.4,179.0,R,188.0,22.7,169.0,0.08293634098207203,0,1
365156,Hard,3,2,R,185.0,27.4,909.0,R,196.0,23.0,169.0,2.4272570479119233,0,1
365180,Grass,3,2,R,185.0,29.3,127.0,R,193.0,25.6,232.0,-0.8692963083554064,1,1
365188,Hard,3,8,R,188.0,22.7,169.0,R,188.0,29.9,98.0,0.786169592166976,0,0
365215,Carpet,5,1,L,193.0,27.1,11.0,R,185.0,29.0,23.0,-1.0641303374197157,0,1
365218,Hard,3,2,R,185.0,25.0,52.0,R,180.0,23.2,82.0,-0.6571122864769912,0,0
365220,Hard,3,1,L,190.0,19.4,75.0,R,185.0,29.9,89.0,-0.24691474047051631,0,0
365222,Carpet,3,2,R,196.0,18.8,90.0,R,175.0,25.9,43.0,1.0655883416275769,0,1
365223,Hard,3,1,R,188.0,31.8,51.0,R,188.0,18.4,219.0,-2.1023617176296785,0,0
365231,Clay,3,2,R,190.0,19.1,373.0,R,183.0,23.4,503.0,-0.4313827695502894,0,1
365238,Hard,3,2,R,180.0,31.4,75.0,R,175.0,25.1,139.0,-0.8901223822276263,0,0
365264,Hard,3,1,R,188.0,30.6,83.0,L,183.0,23.3,127.0,-0.613645255425241,0,1
365276,Clay,3,6,R,183.0,22.1,116.0,R,178.0,33.1,217.0,-0.9035702373169077,1,1
365291,Hard,5,1,R,193.0,27.6,8.0,R,185.0,23.9,147.0,-4.199672344836364,0,0
365293,Hard,3,2,R,185.0,20.1,19.0,L,188.0,23.5,47.0,-1.3066613382340524,0,0
365297,Carpet,3,2,R,188.0,29.6,22.0,L,190.0,22.4,68.0,-1.6280312226130418,1,1
365298,Hard,3,1,R,190.0,24.5,47.0,R,185.0,24.5,42.0,0.1622714288988769,0,0
365301,Carpet,3,2,R,185.0,24.0,10.0,R,190.0,24.5,19.0,-0.925999418556223,0,1
365304,Hard,3,2,R,180.0,26.3,184.0,L,170.0,28.2,571.0,-1.6337849793058306,0,1
365308,Clay,3,2,L,170.0,20.0,359.0,R,196.0,20.1,378.0,-0.07440239039802066,1,0
365311,Hard,3,2,R,188.0,19.5,641.0,R,183.0,24.6,231.0,1.4724315052026844,0,0
365325,Clay,3,3,R,196.0,25.1,157.0,R,180.0,30.4,226.0,-0.5255582135235608,0,0
365331,Grass,3,2,R,185.0,22.2,128.0,R,180.0,22.2,229.0,-0.8392037880969436,1,1
365349,Clay,3,5,L,175.0,33.8,273.0,R,196.0,26.8,68.0,2.0052942996695133,0,0
365362,Hard,5,3,R,193.0,26.6,21.0,R,190.0,25.6,26.0,-0.30812229536233193,1,0
365364,Clay,3,1,L,180.0,29.7,4.0,R,178.0,23.1,10.0,-1.3219280948873622,0,1
365366,Carpet,5,1,L,180.0,28.1,7.0,R,193.0,26.8,4.0,0.8073549220576042,1,1
365370,Hard,3,2,R,188.0,27.4,111.0,R,188.0,26.7,3.0,5.20945336562895,0,0
365378,Carpet,3,5,R,193.0,19.7,34.0,R,175.0,27.6,72.0,-1.082462160191973,0,1
365379,Hard,3,2,L,185.0,22.3,243.0,R,183.0,25.4,337.0,-0.47179227757607745,0,1
365380,Hard,3,2,R,178.0,22.9,144.0,R,183.0,24.6,181.0,-0.3299208856408935,0,1
365392,Hard,3,2,L,201.0,20.5,166.0,L,175.0,29.1,123.0,0.43252492600768466,0,0
365400,Clay,3,3,R,180.0,24.3,88.0,R,185.0,27.1,115.0,-0.3860584323070775,1,0
365406,Grass,3,2,R,193.0,24.4,318.0,R,183.0,30.9,156.0,1.0274807364221061,0,0
365436,Carpet,3,2,R,178.0,20.2,68.0,R,175.0,30.2,26.0,1.3870231231092465,0,1
365438,Hard,5,3,R,193.0,26.8,40.0,R,193.0,25.3,37.0,0.11247472925841251,0,1
365440,Carpet,3,1,L,173.0,26.9,91.0,R,178.0,24.7,89.0,0.032061209232298715,0,1
365443,Hard,3,2,L,185.0,27.2,23.0,R,193.0,20.5,84.0,-1.8687554667217476,0,1
365444,Hard,3,1,R,188.0,20.1,184.0,R,188.0,26.8,14.0,3.716207033999409,0,0
365451,Carpet,3,2,R,196.0,26.8,11.0,R,188.0,29.3,16.0,-0.5405683813627027,0,1
365453,Carpet,5,6,R,193.0,19.7,34.0,R,180.0,29.5,1.0,5.087462841250339,0,0
365456,Clay,3,2,R,185.0,22.0,272.0,L,190.0,27.6,300.0,-0.14135584924554223,0,0
365476,Hard,3,1,R,188.0,22.3,402.0,R,190.0,23.8,571.0,-0.5062952441839155,0,0
365497,Clay,3,5,R,175.0,19.8,279.0,R,183.0,27.8,242.0,0.20525807455459244,1,1
365517,Carpet,5,2,L,193.0,27.1,11.0,R,190.0,22.8,5.0,1.1375035237499351,1,0
365521,Hard,3,2,R,185.0,26.9,38.0,R,175.0,22.9,149.0,-1.971241007018576,0,1
365522,Hard,3,1,R,188.0,27.6,127.0,R,168.0,24.9,228.0,-0.8442053273925758,1,1
365526,Carpet,3,2,R,180.0,29.6,119.0,R,185.0,30.7,42.0,1.502500340529183,0,1
365543,Hard,3,3,R,185.0,21.4,186.0,R,175.0,24.9,168.0,0.1468413883292703,1,1
365548,Carpet,3,3,R,185.0,20.5,403.0,R,183.0,20.2,152.0,1.4067085150843823,0,0
365593,Carpet,5,2,R,188.0,21.2,3.0,L,180.0,28.1,7.0,-1.222392421336448,0,1
365595,Carpet,3,1,R,188.0,29.7,1.0,R,188.0,23.8,3.0,-1.584962500721156,0,0
365597,Hard,3,1,R,180.0,21.6,93.0,R,178.0,23.1,78.0,0.2537565922457823,1,0
365601,Hard,3,1,L,190.0,31.7,41.0,R,196.0,26.0,79.0,-0.9462287435590193,1,0
365622,Hard,3,1,R,190.0,22.5,1062.0,R,190.0,24.5,154.0,2.785781510109252,0,1
365632,Clay,3,1,R,183.0,26.1,217.0,R,178.0,21.2,191.0,0.18412240440873084,1,1
365648,Clay,3,5,R,183.0,28.0,131.0,R,183.0,23.3,152.0,-0.21450451190613506,0,0
365664,Carpet,3,3,R,175.0,30.2,26.0,R,185.0,20.3,30.0,-0.20645087746742607,0,0
365685,Clay,3,2,R,188.0,27.6,312.0,R,185.0,26.0,279.0,0.16128090703306164,0,0
365690,Hard,3,3,R,183.0,24.6,231.0,R,188.0,27.1,154.0,0.5849625007211561,1,0
365692,Hard,3,3,R,175.0,25.1,139.0,R,180.0,28.9,62.0,1.1647447623366327,0,0
365711,Hard,3,1,R,188.0,19.4,367.0,L,191.0,17.7,1161.0,-1.6615160040223529,0,1
365712,Hard,3,2,L,188.0,24.1,202.0,R,188.0,24.1,182.0,0.15041684255309828,0,1
365749,Hard,3,2,R,178.0,21.5,51.0,R,190.0,26.6,106.0,-1.0554951125917036,0,0
365763,Hard,3,1,R,188.0,28.5,108.0,R,188.0,23.0,254.0,-1.2337971846086973,1,0
365773,Hard,3,1,R,183.0,21.2,227.0,R,193.0,22.8,513.0,-1.1762665283161384,1,1
365820,Carpet,3,2,R,188.0,26.5,13.0,R,190.0,28.2,21.0,-0.6918777046376685,0,0
365823,Hard,3,1,R,175.0,26.9,383.0,R,190.0,23.2,71.0,2.431453462420275,0,1
365825,Hard,3,1,L,193.0,26.0,123.0,L,183.0,20.2,151.0,-0.2958902339858387,0,1
365826,Carpet,3,5,L,175.0,19.7,32.0,R,196.0,18.8,90.0,-1.4918530963296748,1,1
365827,Hard,3,1,R,190.0,25.4,37.0,R,175.0,26.3,38.0,-0.038474147814635096,1,0
365828,Hard,3,4,R,175.0,24.6,568.0,L,190.0,26.7,512.0,0.14974711950468134,0,0
365829,Carpet,3,2,R,188.0,26.3,77.0,R,185.0,25.5,87.0,-0.1761569551538269,0,0
